,Word,Label,Book,Chapter,Line
63323,وفراق,3,7,4.1,7
63324,الموتى,3,7,4.1,7
63325,لا,3,7,4.1,7
63326,يحزننا,3,7,4.1,7
63327,لولا,3,7,4.1,7
63328,أنه,3,7,4.1,7
63329,تغيير,3,7,4.1,7
63330,عادة,3,7,4.1,7
63331,أو,3,7,4.1,7
63332,عادات,3,7,4.1,7
63333,كثيرة,3,7,4.1,7
63335,وقد,3,7,4.1,8
63336,كانت,3,7,4.1,8
63337,الحقيقة,3,7,4.1,8
63338,أنهما,3,7,4.1,8
63339,—,3,7,4.1,8
63340,أي,4,7,4.1,8
63341,صاحبنا,3,7,4.1,8
63342,وصاحبتنا,3,7,4.1,8
63343,—,3,7,4.1,8
63344,قد,3,7,4.1,8
63345,تغيرا,3,7,4.1,8
63346,كثيرا,3,7,4.1,8
63347,بعد,3,7,4.1,8
63348,أن,3,7,4.1,8
63349,مضت,4,7,4.1,8
63350,على,3,7,4.1,8
63351,صحبتهما,3,7,4.1,8
63352,برهة,3,7,4.1,8
63353,من,3,7,4.1,8
63354,الزمن,3,7,4.1,8
63356,ولكنهما,3,7,4.1,8
63357,لبثا,4,7,4.1,8
63358,برهة,3,7,4.1,8
63359,أخرى,3,7,4.1,8
63360,من,3,7,4.1,8
63361,الزمن,3,7,4.1,8
63362,وهما,3,7,4.1,8
63363,لا,3,7,4.1,8
63364,يريدان,3,7,4.1,8
63365,أن,3,7,4.1,8
63366,يعترفا,3,7,4.1,8
63367,بهذا,3,7,4.1,8
63368,التغيير,3,7,4.1,8
63370,تغيرا,3,7,4.1,9
63371,فلا,3,7,4.1,9
63372,سرور,3,7,4.1,9
63373,لهما,3,7,4.1,9
63374,في,3,7,4.1,9
63375,اللقاء,3,7,4.1,9
63377,وقد,3,7,4.1,9
63378,كان,3,7,4.1,9
63379,اللقاء,3,7,4.1,9
63380,عندهما,3,7,4.1,9
63381,أكبر,3,7,4.1,9
63382,سرور,3,7,4.1,9
63383,يشعر,3,7,4.1,9
63384,به,3,7,4.1,9
63385,الإنسان,3,7,4.1,9
63387,ولكنهما,3,7,4.1,10
63388,لم,3,7,4.1,10
63389,يزالا,3,7,4.1,10
63390,يتلاقيان,3,7,4.1,10
63395,تغيرا,3,7,4.1,12
63396,واشتد,3,7,4.1,12
63397,بهما,3,7,4.1,12
63398,التغيير,3,7,4.1,12
63400,وهما,3,7,4.1,12
63401,لا,3,7,4.1,12
63402,يجسران,5,7,4.1,12
63403,على,3,7,4.1,12
63404,مواجهة,3,7,4.1,12
63405,الحقيقة,3,7,4.1,12
63407,فلو,3,7,4.1,12
63408,سأل,3,7,4.1,12
63409,نفسه,3,7,4.1,12
63410,هل,3,7,4.1,12
63411,يريد,3,7,4.1,12
63412,اللقاء,3,7,4.1,12
63413,حقا,3,7,4.1,12
63414,أو,3,7,4.1,12
63415,يريد,3,7,4.1,12
63416,الفراق,3,7,4.1,12
63417,لما,3,7,4.1,12
63418,استطاع,3,7,4.1,12
63419,الجواب,3,7,4.1,12
63421,أو,3,7,4.1,12
63422,لقال,3,7,4.1,12
63423,في,3,7,4.1,12
63424,نفس,3,7,4.1,12
63425,واحد,3,7,4.1,12
63426,أنه,3,7,4.1,12
63427,يريد,3,7,4.1,12
63428,اللقاء,3,7,4.1,12
63429,ويريد,3,7,4.1,12
63430,الفراق,3,7,4.1,12
63432,ولو,3,7,4.1,13
63433,سألت,3,7,4.1,13
63434,هي,3,7,4.1,13
63435,نفسها,3,7,4.1,13
63436,هذا,3,7,4.1,13
63437,السؤال,3,7,4.1,13
63438,لكان,3,7,4.1,13
63439,جوابها,3,7,4.1,13
63440,أنها,3,7,4.1,13
63441,لا,3,7,4.1,13
63442,تعلم,3,7,4.1,13
63443,لماذا,3,7,4.1,13
63444,تحضر,3,7,4.1,13
63445,في,3,7,4.1,13
63446,الموعد,3,7,4.1,13
63447,كل,3,7,4.1,13
63448,يوم,3,7,4.1,13
63450,ولماذا,3,7,4.1,13
63451,لا,3,7,4.1,13
63452,تفضل,3,7,4.1,13
63453,الانقطاع,4,7,4.1,13
63454,عن,3,7,4.1,13
63455,الحضور,3,7,4.1,13
63457,هو,3,7,4.1,14
63458,لم,3,7,4.1,14
63459,يجزم,4,7,4.1,14
63460,بخيانتها,4,7,4.1,14
63461,كل,3,7,4.1,14
63462,الجزم,5,7,4.1,14
63464,فلماذا,3,7,4.1,14
63465,يتركها,3,7,4.1,14
63468,ولكنه,3,7,4.1,14
63469,لا,3,7,4.1,14
63470,يسر,3,7,4.1,14
63471,بلقائها,3,7,4.1,14
63473,فلماذا,3,7,4.1,14
63474,يلقاها,3,7,4.1,14
63476,وهي,3,7,4.1,15
63477,لم,3,7,4.1,15
63478,تيأس,3,7,4.1,15
63479,من,3,7,4.1,15
63480,صلاح,3,7,4.1,15
63481,شأنه,3,7,4.1,15
63482,معها,3,7,4.1,15
63484,أو,3,7,4.1,15
63485,لعلها,3,7,4.1,15
63486,لم,3,7,4.1,15
63487,تيأس,3,7,4.1,15
63488,من,3,7,4.1,15
63489,قدرتها,3,7,4.1,15
63490,على,3,7,4.1,15
63491,خداعه,3,7,4.1,15
63493,ويعز,4,7,4.1,15
63494,عليها,3,7,4.1,15
63495,أن,3,7,4.1,15
63496,تتهم,3,7,4.1,15
63497,نفسها,3,7,4.1,15
63498,بهذا,3,7,4.1,15
63499,العجز,3,7,4.1,15
63500,وهي,3,7,4.1,15
63501,تفخر,3,7,4.1,15
63502,بذكائها,3,7,4.1,15
63504,فلماذا,3,7,4.1,15
63505,تفقد,3,7,4.1,15
63506,الثقة,3,7,4.1,15
63507,بحيلتها,3,7,4.1,15
63508,وبراعتها,3,7,4.1,15
63509,واقتدراها,5,7,4.1,15
63511,ولماذا,3,7,4.1,15
63512,لا,3,7,4.1,15
63513,تجرب,3,7,4.1,15
63514,كياستها,5,7,4.1,15
63515,مرة,3,7,4.1,15
63516,بعد,3,7,4.1,15
63517,مرة,3,7,4.1,15
63518,حتى,3,7,4.1,15
63519,تنجح,3,7,4.1,15
63520,أو,3,7,4.1,15
63521,يستوي,4,7,4.1,15
63522,لديها,3,7,4.1,15
63523,الفشل,3,7,4.1,15
63524,والنجاح,3,7,4.1,15
63526,وهكذا,3,7,4.1,16
63527,ظلا,3,7,4.1,16
63528,أشهرا,3,7,4.1,16
63529,عديدة,3,7,4.1,16
63530,يمثلان,3,7,4.1,16
63531,سعادتهما,3,7,4.1,16
63532,الأولى,3,7,4.1,16
63534,ويخرجان,3,7,4.1,16
63535,من,3,7,4.1,16
63536,مسرح,3,7,4.1,16
63537,التمثيل,3,7,4.1,16
63538,كل,3,7,4.1,16
63539,يوم,3,7,4.1,16
63540,راضيين,3,7,4.1,16
63541,أو,3,7,4.1,16
63542,ساخطين,4,7,4.1,16
63544,وخير,3,7,4.1,16
63545,ما,3,7,4.1,16
63546,وصلا,3,7,4.1,16
63547,إليه,3,7,4.1,16
63548,في,3,7,4.1,16
63549,تلك,3,7,4.1,16
63550,الفترة,3,7,4.1,16
63551,الطويلة,3,7,4.1,16
63552,أن,3,7,4.1,16
63553,يظفرا,4,7,4.1,16
63554,بالتصفيق,3,7,4.1,16
63555,من,3,7,4.1,16
63556,المتفرجين,3,7,4.1,16
63558,وهما,3,7,4.1,16
63559,وحدهما,4,7,4.1,16
63560,المتفرجان,3,7,4.1,16
63561,والممثلان,3,7,4.1,16
63563,وكلما,3,7,4.1,17
63564,حان,3,7,4.1,17
63565,موعد,3,7,4.1,17
63566,اللقاء,3,7,4.1,17
63567,ذهبا,3,7,4.1,17
63568,إليه,3,7,4.1,17
63569,كما,3,7,4.1,17
63570,يذهب,3,7,4.1,17
63571,الممثل,3,7,4.1,17
63572,إلى,3,7,4.1,17
63573,حضور,3,7,4.1,17
63574,تجربة,3,7,4.1,17
63575,جديدة,3,7,4.1,17
63576,بعد,3,7,4.1,17
63577,أن,3,7,4.1,17
63578,فشلت,3,7,4.1,17
63579,تجربته,3,7,4.1,17
63580,السابقة,3,7,4.1,17
63582,ولا,3,7,4.1,17
63583,بد,4,7,4.1,17
63584,له,3,7,4.1,17
63585,من,3,7,4.1,17
63586,الذهاب,3,7,4.1,17
63588,ولا,3,7,4.1,17
63589,سرور,3,7,4.1,17
63590,له,3,7,4.1,17
63591,في,3,7,4.1,17
63592,القعود,3,7,4.1,17
63593,والإحجام,5,7,4.1,17
63594,والتسليم,3,7,4.1,17
63595,بينه,3,7,4.1,17
63596,وبين,3,7,4.1,17
63597,ضميره,3,7,4.1,17
63598,أن,3,7,4.1,17
63599,الذهاب,3,7,4.1,17
63600,لا,3,7,4.1,17
63601,يفيد,4,7,4.1,17
63603,لقد,3,7,4.1,18
63604,كانا,3,7,4.1,18
63605,يحضران,3,7,4.1,18
63606,إلى,3,7,4.1,18
63607,الموعد,3,7,4.1,18
63608,بحكم,3,7,4.1,18
63609,العادة,3,7,4.1,18
63610,التي,3,7,4.1,18
63611,لم,3,7,4.1,18
63612,يجسرا,5,7,4.1,18
63613,بعد,5,7,4.1,18
63614,على,3,7,4.1,18
63615,تغييرها,3,7,4.1,18
63617,لأنهما,3,7,4.1,18
63618,كانا,3,7,4.1,18
63619,يخافان,3,7,4.1,18
63620,من,3,7,4.1,18
63621,التفكير,3,7,4.1,18
63622,في,3,7,4.1,18
63623,التغيير,3,7,4.1,18
63625,ويخافان,3,7,4.1,18
63626,من,3,7,4.1,18
63627,التفكير,3,7,4.1,18
63628,في,3,7,4.1,18
63629,ذلك,3,7,4.1,18
63630,الخواء,4,7,4.1,18
63631,الموحش,4,7,4.1,18
63632,الذي,3,7,4.1,18
63633,يستولي,3,7,4.1,18
63634,عليهما,3,7,4.1,18
63635,لا,3,7,4.1,18
63636,محالة,5,7,4.1,18
63637,بعد,3,7,4.1,18
63638,ذلك,3,7,4.1,18
63639,التغيير,3,7,4.1,18
63641,فهما,3,7,4.1,19
63642,يحضران,3,7,4.1,19
63643,لأنهما,3,7,4.1,19
63644,خائفان,3,7,4.1,19
63645,من,3,7,4.1,19
63646,الغياب,3,7,4.1,19
63648,لا,3,7,4.1,19
63649,لأنهما,3,7,4.1,19
63650,راغبان,4,7,4.1,19
63651,في,3,7,4.1,19
63652,الحضور,3,7,4.1,19
63654,أما,3,7,4.1,20
63655,قبل,3,7,4.1,20
63656,ذلك,3,7,4.1,20
63657,فما,3,7,4.1,20
63658,أبعد,3,7,4.1,20
63659,الفرق,3,7,4.1,20
63660,وما,3,7,4.1,20
63661,أهول,5,7,4.1,20
63662,الاختلاف,3,7,4.1,20
63663,وما,3,7,4.1,20
63664,أحب,3,7,4.1,20
63665,اللقاء,3,7,4.1,20
63666,بعد,3,7,4.1,20
63667,طول,3,7,4.1,20
63668,الانتظار,3,7,4.1,20
63670,وإن,3,7,4.1,20
63671,أطول,3,7,4.1,20
63672,أمد,5,7,4.1,20
63673,لهذا,3,7,4.1,20
63674,الانتظار,3,7,4.1,20
63675,ما,3,7,4.1,20
63676,كان,3,7,4.1,20
63677,ليزيد,3,7,4.1,20
63678,على,3,7,4.1,20
63679,يوم,3,7,4.1,20
63680,واحد,3,7,4.1,20
63682,أو,3,7,4.1,20
63683,بعض,3,7,4.1,20
63684,يوم,3,7,4.1,20
63685,في,3,7,4.1,20
63686,بعض,3,7,4.1,20
63687,الأوقات,3,7,4.1,20
63689,كانت,3,7,4.1,21
63690,الساعة,3,7,4.1,21
63691,الخامسة,3,7,4.1,21
63692,كأنها,3,7,4.1,21
63693,علامة,3,7,4.1,21
63694,موسومة,5,7,4.1,21
63695,في,3,7,4.1,21
63696,مدار,4,7,4.1,21
63697,الفلك,4,7,4.1,21
63698,بالشهب,4,7,4.1,21
63699,والكواكب,3,7,4.1,21
63700,والهالات,4,7,4.1,21
63702,وكان,3,7,4.1,21
63703,صاحبنا,3,7,4.1,21
63704,يتعجل,3,7,4.1,21
63705,الوقت,3,7,4.1,21
63706,قبل,3,7,4.1,21
63707,حلولها,3,7,4.1,21
63708,بربع,3,7,4.1,21
63709,ساعة,3,7,4.1,21
63710,فيلتزم,3,7,4.1,21
63711,مكانه,3,7,4.1,21
63712,وراء,3,7,4.1,21
63713,النافذة,3,7,4.1,21
63714,لينظر,3,7,4.1,21
63715,من,3,7,4.1,21
63716,ثقوبها,3,7,4.1,21
63717,إلى,3,7,4.1,21
63718,منعطف,3,7,4.1,21
63719,الطريق,3,7,4.1,21
63720,حيث,3,7,4.1,21
63721,يلوح,5,7,4.1,21
63722,القادم,3,7,4.1,21
63723,أول,3,7,4.1,21
63724,ما,3,7,4.1,21
63725,يقبل,4,7,4.1,21
63726,على,3,7,4.1,21
63727,الدار,3,7,4.1,21
63729,وكثيرا,3,7,4.1,21
63730,ما,3,7,4.1,21
63731,كانت,3,7,4.1,21
63732,الغيوم,3,7,4.1,21
63733,تكفهر,5,7,4.1,21
63734,والغيوث,4,7,4.1,21
63735,تنهمر,3,7,4.1,21
63736,والهواء,3,7,4.1,21
63737,يعصف,3,7,4.1,21
63738,باردا,3,7,4.1,21
63739,قارسا,3,7,4.1,21
63740,في,3,7,4.1,21
63741,صبارة,5,7,4.1,21
63742,الشتاء,3,7,4.1,21
63744,وصاحبنا,3,7,4.1,21
63745,واقف,3,7,4.1,21
63746,وراء,3,7,4.1,21
63747,النافذة,3,7,4.1,21
63748,قبل,3,7,4.1,21
63749,الموعد,3,7,4.1,21
63750,بربع,3,7,4.1,21
63751,ساعة,3,7,4.1,21
63752,يوشك,3,7,4.1,21
63753,وهو,3,7,4.1,21
63754,وجل,4,7,4.1,21
63755,منقبض,5,7,4.1,21
63756,الصدر,3,7,4.1,21
63757,غائم,3,7,4.1,21
63758,الخاطر,3,7,4.1,21
63759,أن,3,7,4.1,21
63760,ييأس,3,7,4.1,21
63761,من,3,7,4.1,21
63762,وصول,3,7,4.1,21
63763,صاحبتنا,3,7,4.1,21
63764,في,3,7,4.1,21
63765,موعدها,3,7,4.1,21
63767,ولها,3,7,4.1,21
63768,العذر,3,7,4.1,21
63769,كل,3,7,4.1,21
63770,العذر,3,7,4.1,21
63771,إذا,3,7,4.1,21
63772,هي,3,7,4.1,21
63773,تأخرت,3,7,4.1,21
63774,ساعات,3,7,4.1,21
63775,أو,3,7,4.1,21
63776,عدلت,5,7,4.1,21
63777,عن,5,7,4.1,21
63778,الخروج,3,7,4.1,21
63779,طوال,3,7,4.1,21
63780,ذلك,3,7,4.1,21
63781,اليوم,3,7,4.1,21
63783,ولا,3,7,4.1,21
63784,يزال,3,7,4.1,21
63785,في,3,7,4.1,21
63786,مرقبه,4,7,4.1,21
63787,نهبا,4,7,4.1,21
63788,لهذا,3,7,4.1,21
63789,الوسواس,3,7,4.1,21
63790,لمحة,3,7,4.1,21
63791,بعد,3,7,4.1,21
63792,لمحة,3,7,4.1,21
63794,كأن,3,7,4.1,21
63795,الزمن,3,7,4.1,21
63796,قد,3,7,4.1,21
63797,استحال,4,7,4.1,21
63798,إلى,3,7,4.1,21
63799,أجزاء,3,7,4.1,21
63800,تعد,3,7,4.1,21
63801,بالملايين,3,7,4.1,21
63802,وملايين,3,7,4.1,21
63803,الملايين,3,7,4.1,21
63804,لا,3,7,4.1,21
63805,بستين,3,7,4.1,21
63806,دقيقة,3,7,4.1,21
63807,في,3,7,4.1,21
63808,الساعة,3,7,4.1,21
63809,وستين,3,7,4.1,21
63810,ثانية,3,7,4.1,21
63811,في,3,7,4.1,21
63812,الدقيقة,3,7,4.1,21
63814,وكلما,3,7,4.1,21
63815,تقدم,3,7,4.1,21
63816,جزء,3,7,4.1,21
63817,من,3,7,4.1,21
63818,هذه,3,7,4.1,21
63819,الملايين,3,7,4.1,21
63820,تضاعف,3,7,4.1,21
63821,الوجل,4,7,4.1,21
63822,وتفاقم,4,7,4.1,21
63823,الحذر,4,7,4.1,21
63824,واختلجت,5,7,4.1,21
63825,الهواجس,4,7,4.1,21
63826,المثيرة,4,7,4.1,21
63827,كما,3,7,4.1,21
63828,تختلج,5,7,4.1,21
63829,الذرات,3,7,4.1,21
63830,في,3,7,4.1,21
63831,قارورة,3,7,4.1,21
63832,يرجها,3,7,4.1,21
63833,الشلال,3,7,4.1,21
63834,الدافق,5,7,4.1,21
63835,أعنف,3,7,4.1,21
63836,ارتجاج,4,7,4.1,21
63838,وبعد,3,7,4.1,21
63839,مليون,3,7,4.1,21
63840,جزء,3,7,4.1,21
63841,من,3,7,4.1,21
63842,أجزاء,3,7,4.1,21
63843,الزمن,3,7,4.1,21
63844,تقترب,3,7,4.1,21
63845,الساعة,3,7,4.1,21
63846,الخامسة,3,7,4.1,21
63847,فإذا,4,7,4.1,21
63848,هي,3,7,4.1,21
63849,الساعة,3,7,4.1,21
63850,الخامسة,3,7,4.1,21
63851,إلا,3,7,4.1,21
63852,عشر,3,7,4.1,21
63853,دقائق,3,7,4.1,21
63855,وبعد,3,7,4.1,21
63856,مليون,3,7,4.1,21
63857,آخر,3,7,4.1,21
63858,ثم,3,7,4.1,21
63859,مليون,3,7,4.1,21
63860,ثم,3,7,4.1,21
63861,مليون,3,7,4.1,21
63862,تقترب,3,7,4.1,21
63863,ثم,3,7,4.1,21
63864,تقترب,3,7,4.1,21
63865,فإذا,4,7,4.1,21
63866,هي,3,7,4.1,21
63867,الساعة,3,7,4.1,21
63868,الخامسة,3,7,4.1,21
63869,والدقيقة,3,7,4.1,21
63870,الثانية,3,7,4.1,21
63872,والويل,3,7,4.1,21
63873,له,3,7,4.1,21
63874,إذا,3,7,4.1,21
63875,تجاوزت,3,7,4.1,21
63876,هذا,3,7,4.1,21
63877,الحد,3,7,4.1,21
63878,ولو,3,7,4.1,21
63879,إلى,3,7,4.1,21
63880,دقائق,3,7,4.1,21
63881,معدودات,4,7,4.1,21
63883,لأن,3,7,4.1,21
63884,الدقائق,3,7,4.1,21
63885,المعدودات,4,7,4.1,21
63886,لا,3,7,4.1,21
63887,بد,4,7,4.1,21
63888,أن,3,7,4.1,21
63889,تترجم,3,7,4.1,21
63890,في,3,7,4.1,21
63891,لغة,3,7,4.1,21
63892,الانتظار,3,7,4.1,21
63893,والهواجس,4,7,4.1,21
63894,بالملايين,3,7,4.1,21
63895,بعد,3,7,4.1,21
63896,الملايين,3,7,4.1,21
63897,التي,3,7,4.1,21
63898,لا,3,7,4.1,21
63899,يجمعها,3,7,4.1,21
63900,الحصر,4,7,4.1,21
63901,والإحصاء,4,7,4.1,21
63903,وأنه,3,7,4.1,21
63904,ليطيل,3,7,4.1,21
63905,النظر,3,7,4.1,21
63906,إلى,3,7,4.1,21
63907,الطريق,3,7,4.1,21
63908,حتى,3,7,4.1,21
63909,يعتريه,5,7,4.1,21
63910,شبه,3,7,4.1,21
63911,غيبوبة,3,7,4.1,21
63912,لا,3,7,4.1,21
63913,يحقق,3,7,4.1,21
63914,الناظر,3,7,4.1,21
63915,فيها,3,7,4.1,21
63916,ما,3,7,4.1,21
63917,يراه,3,7,4.1,21
63918,تحت,3,7,4.1,21
63919,عينيه,3,7,4.1,21
63921,فما,3,7,4.1,21
63922,رآها,3,7,4.1,21
63923,مرة,3,7,4.1,21
63924,بعد,3,7,4.1,21
63925,هذا,3,7,4.1,21
63926,الانتظار,3,7,4.1,21
63927,تهل,4,7,4.1,21
63928,من,3,7,4.1,21
63929,مطلع,4,7,4.1,21
63930,الطريق,3,7,4.1,21
63931,إلا,3,7,4.1,21
63932,كما,3,7,4.1,21
63933,يرجع,3,7,4.1,21
63934,إلى,3,7,4.1,21
63935,النائم,3,7,4.1,21
63936,صحوه,5,7,4.1,21
63938,أو,3,7,4.1,21
63939,كما,3,7,4.1,21
63940,يرجع,3,7,4.1,21
63941,إلى,3,7,4.1,21
63942,المذهول,3,7,4.1,21
63943,رشاده,4,7,4.1,21
63945,وتتقدم,3,7,4.1,21
63946,وهي,3,7,4.1,21
63947,تتهادى,5,7,4.1,21
63948,في,3,7,4.1,21
63949,خطواتها,3,7,4.1,21
63950,التي,3,7,4.1,21
63951,كأنما,3,7,4.1,21
63952,تتهيأ,3,7,4.1,21
63953,كل,3,7,4.1,21
63954,خطوة,3,7,4.1,21
63955,منها,3,7,4.1,21
63956,لعناق,3,7,4.1,21
63957,مشوق,3,7,4.1,21
63959,وينفتح,4,7,4.1,21
63960,الباب,3,7,4.1,21
63961,وينقسم,3,7,4.1,21
63962,العالم,3,7,4.1,21
63963,إلى,3,7,4.1,21
63964,قسمين,3,7,4.1,21
63965,اثنين,3,7,4.1,21
63966,لا,3,7,4.1,21
63967,ثالث,3,7,4.1,21
63968,لهما,3,7,4.1,21
63969,في,3,7,4.1,21
63970,الذهن,3,7,4.1,21
63971,ولا,3,7,4.1,21
63972,في,3,7,4.1,21
63973,الخيال,3,7,4.1,21
63975,قسم,3,7,4.1,21
63976,فيه,3,7,4.1,21
63977,كل,3,7,4.1,21
63978,شيء,3,7,4.1,21
63980,وقسم,3,7,4.1,21
63981,ليس,3,7,4.1,21
63982,فيه,3,7,4.1,21
63983,من,3,7,4.1,21
63984,شيء,3,7,4.1,21
63986,أو,3,7,4.1,21
63987,قسم,3,7,4.1,21
63988,موجود,3,7,4.1,21
63990,وقسم,3,7,4.1,21
63991,لا,3,7,4.1,21
63992,وجود,3,7,4.1,21
63993,له,3,7,4.1,21
63995,والبيت,3,7,4.1,21
63996,هو,3,7,4.1,21
63997,القسم,3,7,4.1,21
63998,العامر,4,7,4.1,21
63999,الزاخر,4,7,4.1,21
64000,الحافل,3,7,4.1,21
64001,الوهاج,4,7,4.1,21
64003,والدنيا,3,7,4.1,21
64004,هي,3,7,4.1,21
64005,القسم,3,7,4.1,21
64006,المهجور,4,7,4.1,21
64007,الذي,3,7,4.1,21
64008,تتسع,3,7,4.1,21
64009,قاراته,3,7,4.1,21
64010,وبحاره,3,7,4.1,21
64011,ومن,3,7,4.1,21
64012,فيها,3,7,4.1,21
64013,وما,3,7,4.1,21
64014,فيها,3,7,4.1,21
64015,من,3,7,4.1,21
64016,السكان,3,7,4.1,21
64017,لأوسع,3,7,4.1,21
64018,من,3,7,4.1,21
64019,مكانها,3,7,4.1,21
64020,في,3,7,4.1,21
64021,خرائط,3,7,4.1,21
64022,الأطفال,3,7,4.1,21
64024,والذي,3,7,4.1,22
64025,يحدث,3,7,4.1,22
64026,في,3,7,4.1,22
64027,الشتاء,3,7,4.1,22
64028,قد,3,7,4.1,22
64029,كان,3,7,4.1,22
64030,يحدث,3,7,4.1,22
64031,مثله,3,7,4.1,22
64032,في,3,7,4.1,22
64033,الصيف,3,7,4.1,22
64034,أيام,3,7,4.1,22
64035,السموم,5,7,4.1,22
64036,والحرور,5,7,4.1,22
64038,فلا,3,7,4.1,22
64039,تأخير,3,7,4.1,22
64040,ولا,3,7,4.1,22
64041,اعتذار,3,7,4.1,22
64043,ولا,3,7,4.1,22
64044,سلامة,3,7,4.1,22
64045,مع,3,7,4.1,22
64046,ذلك,3,7,4.1,22
64047,من,3,7,4.1,22
64048,قلق,3,7,4.1,22
64049,الانتظار,3,7,4.1,22
64051,حتى,3,7,4.1,22
64052,يحين,3,7,4.1,22
64053,الموعد,3,7,4.1,22
64054,ويستقر,3,7,4.1,22
64055,القرار,3,7,4.1,22
64057,في,3,7,4.1,23
64058,تلك,3,7,4.1,23
64059,الأيام,3,7,4.1,23
64060,كانت,3,7,4.1,23
64061,كل,3,7,4.1,23
64062,هنيهة,5,7,4.1,23
64063,لها,3,7,4.1,23
64064,شعورها,3,7,4.1,23
64065,المحبوب,3,7,4.1,23
64066,المتجدد,3,7,4.1,23
64067,البهيج,4,7,4.1,23
64069,إذا,3,7,4.1,23
64070,انفتح,4,7,4.1,23
64071,الباب,3,7,4.1,23
64072,للقاء,3,7,4.1,23
64073,فذلك,3,7,4.1,23
64074,شعور,3,7,4.1,23
64075,القائد,3,7,4.1,23
64076,الذي,3,7,4.1,23
64077,يفتح,3,7,4.1,23
64078,باب,3,7,4.1,23
64079,حصنه,3,7,4.1,23
64080,ليتلقى,4,7,4.1,23
64081,نجدة,3,7,4.1,23
64082,الأمان,3,7,4.1,23
64083,والاطمئنان,3,7,4.1,23
64084,إلى,3,7,4.1,23
64085,زمن,3,7,4.1,23
64086,طويل,3,7,4.1,23
64088,وليطرد,3,7,4.1,23
64089,المخاوف,3,7,4.1,23
64090,من,3,7,4.1,23
64091,وراء,3,7,4.1,23
64092,ذلك,3,7,4.1,23
64093,الباب,3,7,4.1,23
64094,إلى,3,7,4.1,23
64095,مهرب,3,7,4.1,23
64096,سحيق,4,7,4.1,23
64098,وإذا,3,7,4.1,23
64099,انفتح,4,7,4.1,23
64100,الباب,3,7,4.1,23
64101,للوداع,3,7,4.1,23
64102,فذلك,3,7,4.1,23
64103,شعور,3,7,4.1,23
64104,الشارب,3,7,4.1,23
64105,الذي,3,7,4.1,23
64106,استوفى,4,7,4.1,23
64107,نصيبه,3,7,4.1,23
64108,من,3,7,4.1,23
64109,العقار,4,7,4.1,23
64110,وبقي,3,7,4.1,23
64111,له,3,7,4.1,23
64112,نصيبه,3,7,4.1,23
64113,من,3,7,4.1,23
64114,النشوة,5,7,4.1,23
64115,والتذكار,3,7,4.1,23
64117,ونصيبه,3,7,4.1,23
64118,من,3,7,4.1,23
64119,الشوق,3,7,4.1,23
64120,في,3,7,4.1,23
64121,الغد,3,7,4.1,23
64122,إلى,3,7,4.1,23
64123,مثل,3,7,4.1,23
64124,هذا,3,7,4.1,23
64125,اللقاء,3,7,4.1,23
64126,ومثل,3,7,4.1,23
64127,هذا,3,7,4.1,23
64128,الوداع,3,7,4.1,23
64129,ومثل,3,7,4.1,23
64130,هذا,3,7,4.1,23
64131,الانتظار,3,7,4.1,23
64133,وبين,3,7,4.1,23
64134,لقاء,3,7,4.1,23
64135,كل,3,7,4.1,23
64136,يوم,3,7,4.1,23
64137,ووداعه,3,7,4.1,23
64138,ألف,3,7,4.1,23
64139,لقاء,3,7,4.1,23
64140,ووداع,3,7,4.1,23
64142,وألف,3,7,4.1,23
64143,انتقال,3,7,4.1,23
64144,من,3,7,4.1,23
64145,حال,3,7,4.1,23
64146,إلى,3,7,4.1,23
64147,حال,3,7,4.1,23
64149,وألف,3,7,4.1,23
64150,سكينة,3,7,4.1,23
64151,وألف,3,7,4.1,23
64152,ابتدار,5,7,4.1,23
64154,تلك,3,7,4.1,24
64155,أيام,3,7,4.1,24
64157,ثم,3,7,4.1,25
64158,جاءت,3,7,4.1,25
64159,بعدها,3,7,4.1,25
64160,أيام,3,7,4.1,25
64162,وشتان,4,7,4.1,26
64163,أيام,3,7,4.1,26
64164,وأيام,3,7,4.1,26
64166,نعم,3,7,4.1,27
64167,شتان,4,7,4.1,27
64168,حقيقة,3,7,4.1,27
64169,وتمثيل,3,7,4.1,27
64171,وأي,3,7,4.1,27
64172,تمثيل,3,7,4.1,27
64175,تمثيل,3,7,4.1,27
64176,اللاعب,3,7,4.1,27
64177,الذي,3,7,4.1,27
64178,يساق,3,7,4.1,27
64179,إلى,3,7,4.1,27
64180,دوره,3,7,4.1,27
64181,سوقا,3,7,4.1,27
64182,لأنه,3,7,4.1,27
64183,يخشى,3,7,4.1,27
64184,الفشل,3,7,4.1,27
64185,لا,3,7,4.1,27
64186,لأنه,3,7,4.1,27
64187,يأمل,3,7,4.1,27
64188,النجاح,3,7,4.1,27
64190,واستمرت,3,7,4.1,28
64191,المواعيد,3,7,4.1,28
64193,واستمر,3,7,4.1,28
64194,اللقاء,3,7,4.1,28
64196,واستمرت,5,7,4.1,28
64197,السآمة,5,7,4.1,28
64199,واستمر,4,7,4.1,28
64200,الشقاق,4,7,4.1,28
64202,واستمرت,3,7,4.1,28
64203,مع,3,7,4.1,28
64204,كل,3,7,4.1,28
64205,ذلك,3,7,4.1,28
64206,محاولات,3,7,4.1,28
64207,عقيمة,4,7,4.1,28
